housingprice_index,REF_DATE,City,Province,Housing_Type,PRICE_INDEX
16227,2014-01-01,Montréal,Quebec,Land only,98
16228,2014-01-01,Ottawa-Gatineau,Ontario part,House only,101
16229,2014-01-01,Ottawa-Gatineau,Ontario part,Land only,98
16230,2014-01-01,Toronto,Ontario,House only,83
16231,2014-01-01,Toronto,Ontario,Land only,92
16232,2014-01-01,Hamilton,Ontario,House only,89
16233,2014-01-01,Hamilton,Ontario,Land only,96
16234,2014-01-01,St. Catharines-Niagara,Ontario,House only,88
16235,2014-01-01,St. Catharines-Niagara,Ontario,Land only,98
16236,2014-01-01,Kitchener-Cambridge-Waterloo,Ontario,House only,90
16237,2014-01-01,Kitchener-Cambridge-Waterloo,Ontario,Land only,99
16238,2014-01-01,London,Ontario,House only,92
16239,2014-01-01,London,Ontario,Land only,98
16240,2014-01-01,Windsor,Ontario,House only,94
16241,2014-01-01,Windsor,Ontario,Land only,95
16242,2014-01-01,Greater Sudbury,Ontario,House only,98
16243,2014-01-01,Greater Sudbury,Ontario,Land only,99
16244,2014-01-01,Winnipeg,Manitoba,House only,94
16245,2014-01-01,Winnipeg,Manitoba,Land only,97
16246,2014-01-01,Regina,Saskatchewan,House only,103
16247,2014-01-01,Regina,Saskatchewan,Land only,96
16248,2014-01-01,Saskatoon,Saskatchewan,House only,104
16249,2014-01-01,Saskatoon,Saskatchewan,Land only,99
16250,2014-01-01,Calgary,Alberta,House only,98
16251,2014-01-01,Calgary,Alberta,Land only,93
16252,2014-01-01,Edmonton,Alberta,House only,100
16253,2014-01-01,Edmonton,Alberta,Land only,98
16254,2014-01-01,Vancouver,British Columbia,House only,91
16255,2014-01-01,Vancouver,British Columbia,Land only,99
16256,2014-01-01,Victoria,British Columbia,House only,95
16257,2014-01-01,Victoria,British Columbia,Land only,99
16258,2014-02-01,St. John's,Newfoundland and Labrador,House only,100
16259,2014-02-01,St. John's,Newfoundland and Labrador,Land only,98
16260,2014-02-01,Charlottetown,Prince Edward Island,House only,100
16261,2014-02-01,Charlottetown,Prince Edward Island,Land only,97
16262,2014-02-01,Halifax,Nova Scotia,House only,98
16263,2014-02-01,Halifax,Nova Scotia,Land only,98
16264,2014-02-01,Saint John,Fredericton,House only,98
16265,2014-02-01,Saint John,Fredericton,Land only,100
16266,2014-02-01,Québec,Quebec,House only,101
16267,2014-02-01,Québec,Quebec,Land only,98
16268,2014-02-01,Montréal,Quebec,House only,98
16269,2014-02-01,Montréal,Quebec,Land only,98
16270,2014-02-01,Ottawa-Gatineau,Ontario part,House only,101
16271,2014-02-01,Ottawa-Gatineau,Ontario part,Land only,98
16272,2014-02-01,Toronto,Ontario,House only,84
16273,2014-02-01,Toronto,Ontario,Land only,92
16274,2014-02-01,Hamilton,Ontario,House only,89
